"Timestamp_PAR_HST","KM1513_shipboard_PAR_30s.mav_W_m2"
"2015-07-25T13:13:40-1000",424.796612733333
"2015-07-25T13:14:40-1000",426.171695966667
"2015-07-25T13:15:40-1000",426.4087843
"2015-07-25T13:16:40-1000",427.128577633333
"2015-07-25T13:17:40-1000",427.9537451
"2015-07-25T13:18:40-1000",428.410910233333
"2015-07-25T13:19:40-1000",428.465260966667
"2015-07-25T13:20:40-1000",428.9481692
"2015-07-25T13:21:40-1000",429.2169113
"2015-07-25T13:22:40-1000",428.9128831
"2015-07-25T13:23:40-1000",428.4928766
"2015-07-25T13:24:40-1000",427.7714247
"2015-07-25T13:25:40-1000",427.513952333333
"2015-07-25T13:26:40-1000",426.783453166667
"2015-07-25T13:27:40-1000",426.099002533333
"2015-07-25T13:28:40-1000",426.1982963
"2015-07-25T13:29:40-1000",425.820919966667
"2015-07-25T13:30:40-1000",427.570423833333
"2015-07-25T13:31:40-1000",426.148209366667
"2015-07-25T13:32:40-1000",427.213059366667
"2015-07-25T13:33:40-1000",429.2401162
"2015-07-25T13:34:40-1000",429.104441966667
"2015-07-25T13:35:40-1000",428.9316542
"2015-07-25T13:36:40-1000",429.616330433333
"2015-07-25T13:37:40-1000",429.695295733333
"2015-07-25T13:38:40-1000",428.4675964
"2015-07-25T13:39:40-1000",428.819522966667
"2015-07-25T13:40:40-1000",430.0564616
"2015-07-25T13:41:40-1000",439.026551133333
"2015-07-25T13:42:40-1000",431.4513314
"2015-07-25T13:43:40-1000",433.533347766667
"2015-07-25T13:44:40-1000",430.6369599
"2015-07-25T13:45:40-1000",431.4530459
"2015-07-25T13:46:40-1000",431.2281184
"2015-07-25T13:47:40-1000",432.357945833333
"2015-07-25T13:48:40-1000",432.548940866667
"2015-07-25T13:49:40-1000",437.351613066667
"2015-07-25T13:50:40-1000",437.770265766667
"2015-07-25T13:51:40-1000",441.710612033333
"2015-07-25T13:52:40-1000",448.149179433333
"2015-07-25T13:53:40-1000",454.011467333333
"2015-07-25T13:54:40-1000",463.5604418
"2015-07-25T13:55:40-1000",465.259464166667
"2015-07-25T13:56:40-1000",472.285782833333
"2015-07-25T13:57:40-1000",475.1653061
"2015-07-25T13:58:40-1000",471.6196526
"2015-07-25T13:59:40-1000",476.073635366667
"2015-07-25T14:00:40-1000",489.586104133333
"2015-07-25T14:01:40-1000",509.6397614
"2015-07-25T14:02:40-1000",510.362916433333
"2015-07-25T14:03:40-1000",469.825973033333
"2015-07-25T14:04:40-1000",442.2055679
"2015-07-25T14:05:40-1000",507.747916466667
"2015-07-25T14:06:40-1000",548.0445226
"2015-07-25T14:07:40-1000",567.687649433333
"2015-07-25T14:08:40-1000",317.0283498
"2015-07-25T14:09:40-1000",557.707196133333
"2015-07-25T14:10:40-1000",245.962994033333
"2015-07-25T14:11:40-1000",210.127838866667
"2015-07-25T14:12:40-1000",225.992025
"2015-07-25T14:13:40-1000",238.498596833333
